Drug name,Drug target,Target Pathway,Feature Name,ic50_effect_size
Cytarabine,Antimetabolite,Other,ASXL1_mut,0.49370492536035826
Cytarabine,Antimetabolite,Other,CREBBP_mut,0.20694490026120882
Cytarabine,Antimetabolite,Other,KRAS_mut,0.34311306521310236
Cytarabine,Antimetabolite,Other,NRAS_mut,1.0642009803775168
Cytarabine,Antimetabolite,Other,SACS_mut,0.2198681132586842
Cytarabine,Antimetabolite,Other,TP53_mut,0.6702762864808807
Docetaxel,Microtubule stabiliser,Mitosis,ASXL1_mut,0.5226641235587697
Docetaxel,Microtubule stabiliser,Mitosis,CREBBP_mut,0.371142581107175
Docetaxel,Microtubule stabiliser,Mitosis,KRAS_mut,0.5701367144451474
Docetaxel,Microtubule stabiliser,Mitosis,NRAS_mut,0.4265361852491737
Docetaxel,Microtubule stabiliser,Mitosis,SACS_mut,0.4186380778076115
Docetaxel,Microtubule stabiliser,Mitosis,TP53_mut,0.2680249878178396
Methotrexate,Antimetabolite,DNA replication,ASXL1_mut,0.04278279533623621
Methotrexate,Antimetabolite,DNA replication,CREBBP_mut,0.09588546444501457
Methotrexate,Antimetabolite,DNA replication,KRAS_mut,0.06440806910006558
Methotrexate,Antimetabolite,DNA replication,NRAS_mut,0.4431724931479487
Methotrexate,Antimetabolite,DNA replication,SACS_mut,0.18425296093557567
Methotrexate,Antimetabolite,DNA replication,TP53_mut,0.5063792633725744
Gefitinib,EGFR,EGFR signaling,ASXL1_mut,0.045122382534991755
Gefitinib,EGFR,EGFR signaling,CREBBP_mut,0.3313820903566429
Gefitinib,EGFR,EGFR signaling,KRAS_mut,0.28268718387534847
Gefitinib,EGFR,EGFR signaling,NRAS_mut,0.15365942918504902
Gefitinib,EGFR,EGFR signaling,SACS_mut,0.4476407575877544
Gefitinib,EGFR,EGFR signaling,TP53_mut,0.09341289400731569
Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,ASXL1_mut,0.8377741383554576
Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,CREBBP_mut,0.46973404401097535
Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,NRAS_mut,0.22316741030582443
Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,SACS_mut,1.0039193374575195
Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,TP53_mut,0.24885330528747526
Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,ASXL1_mut,0.24687989000788885
Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,CREBBP_mut,0.3311420806396537
Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,KRAS_mut,0.8415525655947604
Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,NRAS_mut,0.09221613059973156
Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,SACS_mut,0.15338675688650594
Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,TP53_mut,0.3353820977370093
Nilotinib,ABL,ABL signaling,ASXL1_mut,0.5251940622169745
Nilotinib,ABL,ABL signaling,CREBBP_mut,0.5014258272883924
Nilotinib,ABL,ABL signaling,KRAS_mut,0.4904002334570771
Nilotinib,ABL,ABL signaling,NRAS_mut,0.2449508301771278
Nilotinib,ABL,ABL signaling,SACS_mut,0.09404863608540462
Nilotinib,ABL,ABL signaling,TP53_mut,0.026574854811441125
Refametinib,"MEK1, MEK2",ERK MAPK signaling,ASXL1_mut,0.4367480701682991
Refametinib,"MEK1, MEK2",ERK MAPK signaling,CREBBP_mut,0.18680993307170715
Refametinib,"MEK1, MEK2",ERK MAPK signaling,KRAS_mut,0.9797814794131275
Refametinib,"MEK1, MEK2",ERK MAPK signaling,NRAS_mut,0.958292617761918
Refametinib,"MEK1, MEK2",ERK MAPK signaling,SACS_mut,0.4993065030456209
Refametinib,"MEK1, MEK2",ERK MAPK signaling,TP53_mut,0.3691467831837575
CI-1040,"MEK1, MEK2",ERK MAPK signaling,ASXL1_mut,0.4031523138020519
CI-1040,"MEK1, MEK2",ERK MAPK signaling,CREBBP_mut,0.2926330734986911
CI-1040,"MEK1, MEK2",ERK MAPK signaling,KRAS_mut,1.0698325787858072
CI-1040,"MEK1, MEK2",ERK MAPK signaling,NRAS_mut,0.4995737140000809
CI-1040,"MEK1, MEK2",ERK MAPK signaling,SACS_mut,0.761110820497385
CI-1040,"MEK1, MEK2",ERK MAPK signaling,TP53_mut,0.4638420718834796
Temsirolimus,MTOR,PI3K/MTOR signaling,ASXL1_mut,0.344347040537614
Temsirolimus,MTOR,PI3K/MTOR signaling,CREBBP_mut,0.8858434061695454
Temsirolimus,MTOR,PI3K/MTOR signaling,KRAS_mut,0.28185226015508824
Temsirolimus,MTOR,PI3K/MTOR signaling,NRAS_mut,0.9007609067795883
Temsirolimus,MTOR,PI3K/MTOR signaling,SACS_mut,0.5034737521618226
Temsirolimus,MTOR,PI3K/MTOR signaling,TP53_mut,0.05355026773414048
Olaparib,"PARP1, PARP2",Genome integrity,ASXL1_mut,0.3848947285265269
Olaparib,"PARP1, PARP2",Genome integrity,CREBBP_mut,0.42340851777099664
Olaparib,"PARP1, PARP2",Genome integrity,KRAS_mut,0.1984974118512398
Olaparib,"PARP1, PARP2",Genome integrity,NRAS_mut,0.489612796649862
Olaparib,"PARP1, PARP2",Genome integrity,SACS_mut,0.1872561214164029
Olaparib,"PARP1, PARP2",Genome integrity,TP53_mut,0.5262797990113567
Veliparib,"PARP1, PARP2",Genome integrity,ASXL1_mut,0.6165758213729545
Veliparib,"PARP1, PARP2",Genome integrity,CREBBP_mut,0.3035819366880624
Veliparib,"PARP1, PARP2",Genome integrity,KRAS_mut,0.5880104400005763
Veliparib,"PARP1, PARP2",Genome integrity,NRAS_mut,0.2345960195756686
Veliparib,"PARP1, PARP2",Genome integrity,SACS_mut,0.43748479683792274
Veliparib,"PARP1, PARP2",Genome integrity,TP53_mut,0.19422127381931342
Bosutinib,"SRC, ABL, TEC","Other, kinases",ASXL1_mut,0.20507308670961197
Bosutinib,"SRC, ABL, TEC","Other, kinases",CREBBP_mut,1.0410681909207395
Bosutinib,"SRC, ABL, TEC","Other, kinases",KRAS_mut,0.3675795548784948
Bosutinib,"SRC, ABL, TEC","Other, kinases",NRAS_mut,0.5958319436468914
Bosutinib,"SRC, ABL, TEC","Other, kinases",SACS_mut,0.4411813363862479
Bosutinib,"SRC, ABL, TEC","Other, kinases",TP53_mut,0.10837375895298719
Lenalidomide,CRBN,Protein stability and degradation,ASXL1_mut,0.417966627429766
Lenalidomide,CRBN,Protein stability and degradation,CREBBP_mut,0.14210625172133037
Lenalidomide,CRBN,Protein stability and degradation,KRAS_mut,0.5425455953587585
Lenalidomide,CRBN,Protein stability and degradation,NRAS_mut,0.2720012625239263
Lenalidomide,CRBN,Protein stability and degradation,SACS_mut,0.2811675800886891
Lenalidomide,CRBN,Protein stability and degradation,TP53_mut,0.02625522732959925
Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,ASXL1_mut,0.5721907447544278
Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,CREBBP_mut,0.12620321096552767
Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,KRAS_mut,0.2113551107638122
Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,NRAS_mut,0.5505171108779628
Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,SACS_mut,0.1235332855699302
Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,TP53_mut,0.0652274364942201
AZD7762,"CHEK1, CHEK2",Cell cycle,ASXL1_mut,1.1085364368361363
AZD7762,"CHEK1, CHEK2",Cell cycle,CREBBP_mut,0.18874409519293578
AZD7762,"CHEK1, CHEK2",Cell cycle,KRAS_mut,0.12043068725007011
AZD7762,"CHEK1, CHEK2",Cell cycle,NRAS_mut,1.016472383754787
AZD7762,"CHEK1, CHEK2",Cell cycle,SACS_mut,0.10535581071664826
AZD7762,"CHEK1, CHEK2",Cell cycle,TP53_mut,0.15570331481827726
GW441756,NTRK1,RTK signaling,ASXL1_mut,0.5776149390005486
GW441756,NTRK1,RTK signaling,CREBBP_mut,0.40841104660914995
GW441756,NTRK1,RTK signaling,KRAS_mut,0.9382943634454008
GW441756,NTRK1,RTK signaling,NRAS_mut,0.6015810167460041
GW441756,NTRK1,RTK signaling,SACS_mut,0.3148920822900594
GW441756,NTRK1,RTK signaling,TP53_mut,0.5778975093046647
Lestaurtinib,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",ASXL1_mut,0.7154944733223484
Lestaurtinib,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",CREBBP_mut,0.3691344149061304
Lestaurtinib,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",KRAS_mut,0.18350224158556588
Lestaurtinib,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",NRAS_mut,1.1746211963962268
Lestaurtinib,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",SACS_mut,0.3555291388491603
Lestaurtinib,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",TP53_mut,0.04913472704024736
SB216763,"GSK3A, GSK3B",WNT signaling,ASXL1_mut,0.3706516885222728
SB216763,"GSK3A, GSK3B",WNT signaling,CREBBP_mut,0.3404948015803283
SB216763,"GSK3A, GSK3B",WNT signaling,KRAS_mut,0.9073957009719571
SB216763,"GSK3A, GSK3B",WNT signaling,NRAS_mut,0.9128311807235625
SB216763,"GSK3A, GSK3B",WNT signaling,SACS_mut,0.6621088088319437
SB216763,"GSK3A, GSK3B",WNT signaling,TP53_mut,0.15720942883804973
Tanespimycin,HSP90,Protein stability and degradation,ASXL1_mut,0.17898739445877201
Tanespimycin,HSP90,Protein stability and degradation,CREBBP_mut,0.4903515050603874
Tanespimycin,HSP90,Protein stability and degradation,KRAS_mut,0.3196535681498885
Tanespimycin,HSP90,Protein stability and degradation,NRAS_mut,0.5262290990940971
Tanespimycin,HSP90,Protein stability and degradation,SACS_mut,0.6673496405555861
Tanespimycin,HSP90,Protein stability and degradation,TP53_mut,0.4752397552884887
VX-702,p38,JNK and p38 signaling,ASXL1_mut,0.23628069300376597
VX-702,p38,JNK and p38 signaling,CREBBP_mut,0.14866617516132039
VX-702,p38,JNK and p38 signaling,KRAS_mut,0.09962315067829909
VX-702,p38,JNK and p38 signaling,NRAS_mut,0.1953421180680096
VX-702,p38,JNK and p38 signaling,SACS_mut,0.2749834616372808
VX-702,p38,JNK and p38 signaling,TP53_mut,0.02714979312423809
Motesanib,"VEGFR, RET, KIT, PDGFR",RTK signaling,ASXL1_mut,1.339528541056889
Motesanib,"VEGFR, RET, KIT, PDGFR",RTK signaling,CREBBP_mut,0.050937394329726694
Motesanib,"VEGFR, RET, KIT, PDGFR",RTK signaling,KRAS_mut,1.220913772194465
Motesanib,"VEGFR, RET, KIT, PDGFR",RTK signaling,NRAS_mut,0.5424431965753188
Motesanib,"VEGFR, RET, KIT, PDGFR",RTK signaling,SACS_mut,0.46213935566880665
Motesanib,"VEGFR, RET, KIT, PDGFR",RTK signaling,TP53_mut,1.0823505835307694
KU-55933,ATM,Genome integrity,ASXL1_mut,0.4115262136909479
KU-55933,ATM,Genome integrity,CREBBP_mut,0.9342041209291456
KU-55933,ATM,Genome integrity,KRAS_mut,0.2635735493761885
KU-55933,ATM,Genome integrity,NRAS_mut,0.2941619642708695
KU-55933,ATM,Genome integrity,SACS_mut,0.38262924378738783
KU-55933,ATM,Genome integrity,TP53_mut,0.9027640220178259
Elesclomol,HSP90,Protein stability and degradation,ASXL1_mut,0.2177168328947713
Elesclomol,HSP90,Protein stability and degradation,CREBBP_mut,0.6746796987640871
Elesclomol,HSP90,Protein stability and degradation,KRAS_mut,0.10994661805395492
Elesclomol,HSP90,Protein stability and degradation,NRAS_mut,0.5663627765226906
Elesclomol,HSP90,Protein stability and degradation,SACS_mut,0.43658621509552087
Elesclomol,HSP90,Protein stability and degradation,TP53_mut,0.14217479733488608
Afatinib,"EGFR, ERBB2",EGFR signaling,ASXL1_mut,0.7401812161776579
Afatinib,"EGFR, ERBB2",EGFR signaling,CREBBP_mut,0.6368736753902976
Afatinib,"EGFR, ERBB2",EGFR signaling,KRAS_mut,0.12386748138105634
Afatinib,"EGFR, ERBB2",EGFR signaling,NRAS_mut,0.5908933547780143
Afatinib,"EGFR, ERBB2",EGFR signaling,SACS_mut,0.5723446758865751
Afatinib,"EGFR, ERBB2",EGFR signaling,TP53_mut,0.6268172240282506
Vismodegib,SMO,Other,ASXL1_mut,0.24657468088786183
Vismodegib,SMO,Other,CREBBP_mut,0.12007038136354478
Vismodegib,SMO,Other,KRAS_mut,0.30340018586774314
Vismodegib,SMO,Other,NRAS_mut,0.8148724348469338
Vismodegib,SMO,Other,SACS_mut,0.572772410194689
Vismodegib,SMO,Other,TP53_mut,0.055905492841254206
PLX-4720,BRAF,ERK MAPK signaling,ASXL1_mut,0.08404327411193867
PLX-4720,BRAF,ERK MAPK signaling,CREBBP_mut,0.10654966639587465
PLX-4720,BRAF,ERK MAPK signaling,KRAS_mut,0.3248043106343833
PLX-4720,BRAF,ERK MAPK signaling,NRAS_mut,0.7384982877200887
PLX-4720,BRAF,ERK MAPK signaling,SACS_mut,0.07412246564503602
PLX-4720,BRAF,ERK MAPK signaling,TP53_mut,0.4939454726610475
BX795,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC","Other, kinases",ASXL1_mut,0.6473627075627167
BX795,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC","Other, kinases",CREBBP_mut,0.22893909177908886
BX795,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC","Other, kinases",KRAS_mut,0.25902785720062665
BX795,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC","Other, kinases",NRAS_mut,1.0584313212287615
BX795,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC","Other, kinases",SACS_mut,0.21384989601742024
BX795,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC","Other, kinases",TP53_mut,0.04984583807931989
NU7441,DNAPK,Genome integrity,ASXL1_mut,0.4949491890573384
NU7441,DNAPK,Genome integrity,CREBBP_mut,0.9015501489200223
NU7441,DNAPK,Genome integrity,KRAS_mut,0.34499469912227837
NU7441,DNAPK,Genome integrity,NRAS_mut,0.3835392381044888
NU7441,DNAPK,Genome integrity,SACS_mut,0.29509267493398894
NU7441,DNAPK,Genome integrity,TP53_mut,0.7218674202780475
SL0101,"RSK, AURKB, PIM1, PIM3","Other, kinases",ASXL1_mut,1.002669888958814
SL0101,"RSK, AURKB, PIM1, PIM3","Other, kinases",CREBBP_mut,0.36386535186034386
SL0101,"RSK, AURKB, PIM1, PIM3","Other, kinases",KRAS_mut,0.7943362335648837
SL0101,"RSK, AURKB, PIM1, PIM3","Other, kinases",NRAS_mut,0.06919333559682403
SL0101,"RSK, AURKB, PIM1, PIM3","Other, kinases",SACS_mut,0.23558968187203333
SL0101,"RSK, AURKB, PIM1, PIM3","Other, kinases",TP53_mut,0.6629967675329922
Doramapimod,"p38, JNK2",JNK and p38 signaling,ASXL1_mut,0.633281107612905
Doramapimod,"p38, JNK2",JNK and p38 signaling,CREBBP_mut,0.09787068222350057
Doramapimod,"p38, JNK2",JNK and p38 signaling,KRAS_mut,0.7413911987474912
Doramapimod,"p38, JNK2",JNK and p38 signaling,NRAS_mut,0.3529008492271773
Doramapimod,"p38, JNK2",JNK and p38 signaling,SACS_mut,0.3699426450974994
Doramapimod,"p38, JNK2",JNK and p38 signaling,TP53_mut,0.08154204058665139
JNK Inhibitor VIII,JNK,JNK and p38 signaling,ASXL1_mut,1.2928582398065018
JNK Inhibitor VIII,JNK,JNK and p38 signaling,CREBBP_mut,0.8014102498272564
JNK Inhibitor VIII,JNK,JNK and p38 signaling,KRAS_mut,1.070794916627282
JNK Inhibitor VIII,JNK,JNK and p38 signaling,NRAS_mut,0.12078163884018123
JNK Inhibitor VIII,JNK,JNK and p38 signaling,SACS_mut,0.7373626246752218
JNK Inhibitor VIII,JNK,JNK and p38 signaling,TP53_mut,0.1519426928693645
Wee1 Inhibitor,"WEE1, CHEK1",Cell cycle,ASXL1_mut,0.07998518243693893
Wee1 Inhibitor,"WEE1, CHEK1",Cell cycle,CREBBP_mut,0.25529999417134486
Wee1 Inhibitor,"WEE1, CHEK1",Cell cycle,KRAS_mut,0.15214932515973525
Wee1 Inhibitor,"WEE1, CHEK1",Cell cycle,NRAS_mut,0.5973940542237918
Wee1 Inhibitor,"WEE1, CHEK1",Cell cycle,SACS_mut,0.08476194991509903
Wee1 Inhibitor,"WEE1, CHEK1",Cell cycle,TP53_mut,0.1220483643463486
Nutlin-3a (-),MDM2,p53 pathway,ASXL1_mut,0.2944401440846086
Nutlin-3a (-),MDM2,p53 pathway,CREBBP_mut,0.16714147551755093
Nutlin-3a (-),MDM2,p53 pathway,KRAS_mut,0.17918537784745592
Nutlin-3a (-),MDM2,p53 pathway,NRAS_mut,0.7146008785964776
Nutlin-3a (-),MDM2,p53 pathway,SACS_mut,0.215642152910284
Nutlin-3a (-),MDM2,p53 pathway,TP53_mut,2.526045093215349
Mirin,MRE11,Genome integrity,ASXL1_mut,0.012405923391314952
Mirin,MRE11,Genome integrity,CREBBP_mut,0.6884680056609337
Mirin,MRE11,Genome integrity,KRAS_mut,0.4155447898982767
Mirin,MRE11,Genome integrity,NRAS_mut,1.114017767172368
Mirin,MRE11,Genome integrity,SACS_mut,0.6241269898633438
Mirin,MRE11,Genome integrity,TP53_mut,0.588521694041169
PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,ASXL1_mut,0.031117292116325163
PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,CREBBP_mut,0.240489443882219
PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,KRAS_mut,0.38893021277095025
PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,NRAS_mut,0.3654699374697087
PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,SACS_mut,0.05228800916215059
PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,TP53_mut,0.5046577383580736
ZM447439,"AURKA, AURKB",Mitosis,ASXL1_mut,0.8380762018869578
ZM447439,"AURKA, AURKB",Mitosis,CREBBP_mut,0.25306351667360455
ZM447439,"AURKA, AURKB",Mitosis,KRAS_mut,0.7290615330706993
ZM447439,"AURKA, AURKB",Mitosis,NRAS_mut,0.4138344201528414
ZM447439,"AURKA, AURKB",Mitosis,SACS_mut,0.456948895489074
ZM447439,"AURKA, AURKB",Mitosis,TP53_mut,0.20992533379840048
RO-3306,CDK1,Cell cycle,ASXL1_mut,0.9447112991283391
RO-3306,CDK1,Cell cycle,CREBBP_mut,0.1289789855240297
RO-3306,CDK1,Cell cycle,KRAS_mut,0.7967230070036386
RO-3306,CDK1,Cell cycle,NRAS_mut,0.478210214052524
RO-3306,CDK1,Cell cycle,SACS_mut,0.36501656215519485
RO-3306,CDK1,Cell cycle,TP53_mut,0.004485432943288437
MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,ASXL1_mut,0.7131609667714018
MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,CREBBP_mut,0.4766491998385083
MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,KRAS_mut,0.302469378481895
MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,NRAS_mut,0.04383217330261044
MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,SACS_mut,0.2441873130288487
MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,TP53_mut,0.13653053120879513
Palbociclib,"CDK4, CDK6",Cell cycle,ASXL1_mut,0.025777065027188604
Palbociclib,"CDK4, CDK6",Cell cycle,CREBBP_mut,1.0270574830656722
Palbociclib,"CDK4, CDK6",Cell cycle,KRAS_mut,0.19333231564131467
Palbociclib,"CDK4, CDK6",Cell cycle,NRAS_mut,0.25518013459301353
Palbociclib,"CDK4, CDK6",Cell cycle,SACS_mut,0.7983818412241324
Palbociclib,"CDK4, CDK6",Cell cycle,TP53_mut,0.383135015509764
Dactolisib,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,ASXL1_mut,0.4592338666185535
Dactolisib,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,CREBBP_mut,0.49137033595197444
Dactolisib,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,KRAS_mut,0.893235274975797
Dactolisib,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,NRAS_mut,0.4966642958918505
Dactolisib,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,SACS_mut,0.07390743936051805
Dactolisib,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,TP53_mut,0.10144673900278008
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,ASXL1_mut,0.7716681135904492
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,CREBBP_mut,0.5648727882196439
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,KRAS_mut,0.9231077407057637
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,NRAS_mut,0.06839057790455791
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,SACS_mut,0.6880853214822524
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,TP53_mut,0.13079885378282952
AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,ASXL1_mut,0.6165948968454376
AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,CREBBP_mut,0.8339796939131182
AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,KRAS_mut,0.35219254648273846
AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,NRAS_mut,0.5867504840423697
AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,SACS_mut,0.1862518159679785
AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,TP53_mut,0.1727097531193803
PD0325901,"MEK1, MEK2",ERK MAPK signaling,ASXL1_mut,0.3000449796612921
PD0325901,"MEK1, MEK2",ERK MAPK signaling,CREBBP_mut,0.1756528628004095
PD0325901,"MEK1, MEK2",ERK MAPK signaling,KRAS_mut,0.9348839478429796
PD0325901,"MEK1, MEK2",ERK MAPK signaling,NRAS_mut,1.0979357044990696
PD0325901,"MEK1, MEK2",ERK MAPK signaling,SACS_mut,0.5212584290802659
PD0325901,"MEK1, MEK2",ERK MAPK signaling,TP53_mut,0.39859207697129284
SB590885,BRAF,ERK MAPK signaling,ASXL1_mut,0.5997793705783764
SB590885,BRAF,ERK MAPK signaling,CREBBP_mut,0.3665869553747687
SB590885,BRAF,ERK MAPK signaling,KRAS_mut,0.15426626615534464
SB590885,BRAF,ERK MAPK signaling,NRAS_mut,0.3465049661371769
SB590885,BRAF,ERK MAPK signaling,SACS_mut,0.22942114429585114
SB590885,BRAF,ERK MAPK signaling,TP53_mut,0.31060642217018475
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,ASXL1_mut,0.08590267057028536
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,NRAS_mut,0.9199654014322292
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,SACS_mut,0.4383490288067518
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,TP53_mut,0.14264728525811748
AZD6482,PIK3CB,PI3K/MTOR signaling,ASXL1_mut,0.9771515070880067
AZD6482,PIK3CB,PI3K/MTOR signaling,CREBBP_mut,0.8543755533758844
AZD6482,PIK3CB,PI3K/MTOR signaling,NRAS_mut,0.0995620930138859
AZD6482,PIK3CB,PI3K/MTOR signaling,SACS_mut,0.6119314277651636
AZD6482,PIK3CB,PI3K/MTOR signaling,TP53_mut,0.48878652349050666
CCT007093,PPM1D,Cell cycle,ASXL1_mut,0.45335356702823687
CCT007093,PPM1D,Cell cycle,CREBBP_mut,0.49767115094974734
CCT007093,PPM1D,Cell cycle,NRAS_mut,0.38484216890305334
CCT007093,PPM1D,Cell cycle,SACS_mut,0.4262000363125313
CCT007093,PPM1D,Cell cycle,TP53_mut,0.7370884687686977
EHT-1864,"RAC1, RAC2, RAC3",Cytoskeleton,ASXL1_mut,0.18315964206703858
EHT-1864,"RAC1, RAC2, RAC3",Cytoskeleton,CREBBP_mut,0.44196698252810307
EHT-1864,"RAC1, RAC2, RAC3",Cytoskeleton,NRAS_mut,0.32604048250162043
EHT-1864,"RAC1, RAC2, RAC3",Cytoskeleton,SACS_mut,0.6058763487115596
EHT-1864,"RAC1, RAC2, RAC3",Cytoskeleton,TP53_mut,0.8723056635798002
CRT0105950,"JNK1, JNK2, JNK3",JNK and p38 signaling,ASXL1_mut,1.1285583695161825
CRT0105950,"JNK1, JNK2, JNK3",JNK and p38 signaling,CREBBP_mut,0.5737438612528268
CRT0105950,"JNK1, JNK2, JNK3",JNK and p38 signaling,NRAS_mut,0.2877334702085083
CRT0105950,"JNK1, JNK2, JNK3",JNK and p38 signaling,SACS_mut,0.33198153719016527
CRT0105950,"JNK1, JNK2, JNK3",JNK and p38 signaling,TP53_mut,0.07349755324153792
CRT0105446,"mTOR, LCK",PI3K/MTOR signaling,ASXL1_mut,1.0925967829477679
CRT0105446,"mTOR, LCK",PI3K/MTOR signaling,CREBBP_mut,0.41601835681824106
CRT0105446,"mTOR, LCK",PI3K/MTOR signaling,NRAS_mut,0.10655522845114067
CRT0105446,"mTOR, LCK",PI3K/MTOR signaling,SACS_mut,0.6389176186817712
CRT0105446,"mTOR, LCK",PI3K/MTOR signaling,TP53_mut,0.09295862351360626
Avagacestat,"Amyloid beta20, Amyloid beta40",Other,ASXL1_mut,0.13145881369315468
Avagacestat,"Amyloid beta20, Amyloid beta40",Other,CREBBP_mut,0.20174912819205607
Avagacestat,"Amyloid beta20, Amyloid beta40",Other,NRAS_mut,0.1498105387368534
Avagacestat,"Amyloid beta20, Amyloid beta40",Other,SACS_mut,0.5933482331079457
Avagacestat,"Amyloid beta20, Amyloid beta40",Other,TP53_mut,0.5736663472380393
BMS-536924,"IGF1R, IR",IGF1R signaling,ASXL1_mut,0.9032854283486131
BMS-536924,"IGF1R, IR",IGF1R signaling,CREBBP_mut,0.19061292547692169
BMS-536924,"IGF1R, IR",IGF1R signaling,KRAS_mut,0.5230619568931597
BMS-536924,"IGF1R, IR",IGF1R signaling,NRAS_mut,0.8995347991526912
BMS-536924,"IGF1R, IR",IGF1R signaling,SACS_mut,0.24983689792822958
BMS-536924,"IGF1R, IR",IGF1R signaling,TP53_mut,0.038394625221108834
Cetuximab,EGFR,EGFR signaling,ASXL1_mut,1.2832494704524968
Cetuximab,EGFR,EGFR signaling,CREBBP_mut,0.5170576644452048
Cetuximab,EGFR,EGFR signaling,KRAS_mut,1.2701519186572883
Cetuximab,EGFR,EGFR signaling,NRAS_mut,0.38521157886275853
Cetuximab,EGFR,EGFR signaling,SACS_mut,0.8879434725600389
Cetuximab,EGFR,EGFR signaling,TP53_mut,0.4024377227686491
FS106,CHEK1,Cell cycle,ASXL1_mut,0.21743077057344645
FS106,CHEK1,Cell cycle,CREBBP_mut,0.22736220731563164
FS106,CHEK1,Cell cycle,KRAS_mut,0.5466759293994101
FS106,CHEK1,Cell cycle,NRAS_mut,0.6883865136980937
FS106,CHEK1,Cell cycle,SACS_mut,0.413533554931804
FS106,CHEK1,Cell cycle,TP53_mut,0.24028322758998896
PF-4708671,S6K1,PI3K/MTOR signaling,ASXL1_mut,0.7655531792387823
PF-4708671,S6K1,PI3K/MTOR signaling,CREBBP_mut,0.7607089518354815
PF-4708671,S6K1,PI3K/MTOR signaling,KRAS_mut,0.8499651005608054
